track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4G4WiHW1aRHYky9Pl37kgn,Japasummer,0.585,0.926,8.0,-4.526,1.0,0.103,0.00455,0.0243,0.35,0.677,164.964
6jh3p5ogXoBhOs5cEHw7KR,Autumn Field,0.21,0.038,0.0,-21.231,0.0,0.051,0.995,0.135,0.127,0.1,71.597
54mG1R0iqWi7COJrHAXSkg,死ぬのがいいわ,0.6,0.76,6.0,-6.124,0.0,0.0452,0.166,4.09e-05,0.189,0.519,158.078
51kUqd3shUlNMiaB2G1yMM,Flowery Town,0.391,0.0758,5.0,-20.427,1.0,0.0436,0.994,0.0282,0.0998,0.215,112.438
3IOc5ln9w9cTH1SLQn77h6,Japanese Pride,0.659,0.954,1.0,-3.544,1.0,0.0608,0.00287,0.0,0.255,0.878,122.959
7LZI253lRAUSmf2s8cgvSB,Shareware 1,0.489,0.541,6.0,-18.109,0.0,0.447,1.31e-05,0.0366,0.294,0.179,115.956
77cSgKSCCEReTRkhhwdZXo,セラミックガール,0.576,0.994,8.0,-1.003,1.0,0.0389,0.0803,0.000557,0.325,0.974,134.974
3kApu1M5m4ed2vEcdReuJT,In Full Throttle,0.793,0.311,6.0,-13.58,0.0,0.206,0.00471,0.928,0.0473,0.907,145.976
5uzg6Z1vxiWaoxLmVsjRnQ,da da,0.721,0.67,7.0,-6.032,1.0,0.0262,0.0564,0.159,0.0841,0.665,116.957
6DcShY1wBWeXCOxidvfDFM,Autumn in a Village,0.228,0.056,5.0,-20.309,1.0,0.0458,0.994,0.0217,0.12,0.241,180.026
61AA6oAk9gjIHaTRxZfi4j,plastic smile,0.578,0.974,5.0,-0.403,1.0,0.0323,0.00559,0.918,0.402,0.974,134.985
11EyfrDBeWK9akqYmJFbtv,Machiboke (Waiting in Vain): Being Kept Waiting in Vain,0.486,0.149,2.0,-18.689,1.0,0.0478,0.989,0.00297,0.116,0.595,136.815
6Si3ppdntTNAEaBUokB4Yv,Flow,0.58,0.781,0.0,-3.487,1.0,0.0603,0.0142,0.00284,0.106,0.616,175.008
4wfaWCqHCwYwxKgYQVRIp2,Rain in Johga-Sima,0.291,0.064,0.0,-19.589,0.0,0.0506,0.993,0.0233,0.0802,0.0639,113.605
55HzAX2f4rVNpJ0XzyNHkP,Flow,0.581,0.794,0.0,-3.447,1.0,0.0673,0.0171,0.00362,0.112,0.597,174.915
2tSGcKm6PUBITEqXUdZXlp,An Outgoing Ship,0.32,0.0427,7.0,-22.008,0.0,0.0526,0.995,0.0211,0.21,0.0548,107.617
28WPVv3qFvP7YfSX8hSuEO,Time Warp,0.521,0.968,6.0,-1.661,0.0,0.0349,0.00036,0.171,0.402,0.834,160.055
2AIcp9YeTC1BCwRimgVppu,"That Child, This Child",0.295,0.0985,4.0,-18.036,0.0,0.054,0.994,0.000386,0.0943,0.109,172.437
4Eyrl29TD7ssLcAKWzwsso,ポリリズム,0.537,0.954,0.0,-1.42,0.0,0.0379,0.00325,0.0,0.343,0.796,127.995
56F0gFd29mAUQVHWIxv990,Akatonbo: Red Dragonfly (the Red Dragonfly),0.307,0.0193,3.0,-24.487,1.0,0.0463,0.995,0.000685,0.0941,0.0657,72.388
1MxeWEK1FeKxLrUzv1yqXT,NIGHT DANCER,0.911,0.585,7.0,-8.078,0.0,0.0735,0.0945,0.0,0.134,0.851,117.06
4GwXQUzulZxPqOKKnfSjS2,Jpop Oto,0.711,0.393,6.0,-15.806,0.0,0.0377,0.415,0.532,0.081,0.486,144.027
4ODY6mZVk6piLmG0fQQtDR,The Opening,0.546,0.803,3.0,-6.932,1.0,0.116,0.227,0.726,0.0873,0.348,200.08
4E0OCBSiNVEDtwNO8htVdA,Being Scolded,0.22,0.0236,8.0,-23.513,1.0,0.0504,0.994,0.00204,0.0813,0.122,71.555
7Er8o6IEs8MAU1aH1yI9Uf,∞ループ,0.652,0.818,0.0,-2.205,0.0,0.0396,0.0014,0.0324,0.339,0.983,127.976
6ZRM8JOZW0H2FNFOSt3qL3,Matter Of Time - Coyu remix,0.451,0.822,1.0,-8.988,1.0,0.0393,0.000805,0.786,0.664,0.0361,125.0
3OMCMo6ILPT8aF0rMcuKHr,idol fancy,0.485,0.937,5.0,-2.455,0.0,0.044,0.321,0.595,0.0933,0.968,175.93
1jDesvJAQDkcBCcj1l3ri8,Joshua,0.465,0.633,5.0,-8.202,1.0,0.0339,0.00579,1.77e-05,0.118,0.155,126.976
7szTSXwtnZVz9lAevfsSSp,Enter the Sphere,0.54,0.989,1.0,-3.313,1.0,0.126,7.48e-05,0.694,0.216,0.486,129.998
2paJWc5079wQadWyF2Yxj1,Shells Of Silver - Superstringz Remix,0.711,0.722,5.0,-8.649,1.0,0.0638,0.418,0.788,0.209,0.524,100.025
3IWzOSGCf57fH8By18bp55,ポリリズム,0.55,0.951,0.0,-1.163,0.0,0.0379,0.0111,0.0,0.339,0.79,127.972
7rqv6tj6vJ5ld2szh5bbbj,Shells Of Silver - White Sea Remix,0.574,0.768,9.0,-9.05,0.0,0.0419,0.0622,0.486,0.0813,0.0664,99.999
0VAlLENdlJZVA3CUIhyKJF,Routine Life,0.731,0.84,11.0,-3.12,0.0,0.0341,0.0944,1.99e-05,0.316,0.66,105.011
5LejtqF2xMxQtopZGIUa1o,Catapult,0.563,0.635,0.0,-7.703,1.0,0.0337,0.00997,0.612,0.132,0.0624,128.008
1cg8zUAvJ5okZ2lbLXkXLE,Zero Gravity,0.671,0.959,5.0,-2.897,0.0,0.0446,0.0389,0.012,0.437,0.772,127.971
0tAs0Y8xG1ANbdQN7KM4hw,Without Sound,0.642,0.706,1.0,-6.389,0.0,0.0382,0.00356,0.00124,0.114,0.587,126.954
30mzdANJ2WupwdcqbY1hqy,23:30,0.555,0.535,5.0,-5.704,1.0,0.0249,0.569,0.00764,0.091,0.474,80.019
3SEaUxCl6sTUcKsUsNbNHQ,Face Melter,0.566,0.93,5.0,-2.794,1.0,0.273,0.00351,0.887,0.122,0.159,129.992
5jMnAGIF26bzAcKf2OeUQM,ハテナビト,0.759,0.964,3.0,-2.276,1.0,0.044,0.234,0.00542,0.11,0.8,128.002
0q5w313g56hrg4zDWyCuvv,Rise of Ulysees,0.604,0.966,10.0,-2.691,0.0,0.0998,0.00931,0.16,0.0769,0.323,130.005
6NpfAWrIs39a15xlDwHKEK,Speed of Sound,0.715,0.941,11.0,-2.97,0.0,0.0677,0.003,0.745,0.098,0.642,124.972
71lTuOG3qCECkFqd9REDmG,Heavy Hitter,0.585,0.959,1.0,-5.127,1.0,0.0913,0.0059,0.82,0.457,0.0788,124.963
6Q4XskmtfgZ5jEifd3Q2Oz,Butterfly,0.474,0.994,6.0,-0.944,0.0,0.0432,0.00471,0.817,0.389,0.893,126.995
5W9zgREmaZSAfRi6OpbUx1,Shells Of Silver - Matador Remix,0.702,0.457,9.0,-12.412,0.0,0.0353,0.00121,0.858,0.107,0.199,124.004
7x3bkoflqXaJoVPmqXOPYr,Spending all my time,0.663,0.955,2.0,-2.28,1.0,0.0399,0.119,0.00604,0.0558,0.849,130.021
4zMfdGi2CmGdQHwzL3e7nw,Pump Power - Marino Canal remix,0.827,0.6,11.0,-8.519,0.0,0.0608,0.00107,0.861,0.104,0.546,123.994
396RicrQNol7GhMCIfC6Cv,Spinning World,0.696,0.911,2.0,-3.383,1.0,0.0555,0.0026,0.0509,0.073,0.7,109.97
5ml7CLShk44tnN0bLd5TxL,Matter Of Time - OC & Verde remix,0.76,0.665,9.0,-8.639,1.0,0.0833,0.0123,0.809,0.0842,0.169,125.992
0C5scNKWW4ULS1GGyN2kxU,Take off,0.605,0.73,11.0,-7.581,1.0,0.0357,0.182,0.00422,0.358,0.804,127.945
7oWbfVtEOxz43kdTDoBCoD,Take Forever,0.499,0.836,5.0,-5.424,1.0,0.0416,0.00981,0.723,0.096,0.188,115.051
5e1lq4ACnnVhiQb4g04ehq,Save Yourself - Japanese Version,0.56,0.859,5.0,-2.747,1.0,0.0694,0.00802,0.0,0.0541,0.768,82.52
3x9c9t9Hdqq8X64OWe38th,Our Building Block,0.588,0.815,10.0,-7.269,1.0,0.0376,0.0124,0.933,0.0905,0.501,127.995
5JUCbA4A0XOlnugmhGQOhD,さよならはやさしく,0.508,0.695,9.0,-3.925,1.0,0.0338,0.00338,0.0,0.285,0.375,119.902
28SvKhsIp5vIP2jqFslZcp,Destroy - Single Edit,0.525,0.728,1.0,-5.265,1.0,0.0403,0.012,0.408,0.106,0.114,165.08
1pUCpTIc2eqwtiwSzqWUIF,Stay with You,0.65,0.89,3.0,-2.278,1.0,0.0458,0.0133,0.00014,0.0446,0.729,127.969
46g3OmIOffORLGZIbN38gW,Song For Lisa - Extended Mix,0.724,0.723,0.0,-6.137,0.0,0.0497,9.39e-05,0.0073,0.118,0.388,125.995
6OH0mVa7gDqyHC1mahD1N3,SODA,0.542,0.832,4.0,-2.587,1.0,0.105,0.0319,0.000474,0.34,0.717,169.991
2pFfej4jEo4PozNkUwmZWk,Dr Frenchy Bernard,0.828,0.709,10.0,-3.825,1.0,0.0502,0.0231,0.000481,0.0784,0.799,130.015
3YXs2WOHZ3yqkB4CC2ABxc,天空,0.491,0.975,10.0,-2.06,1.0,0.0319,0.000231,0.0372,0.245,0.587,140.017
7qSHwQ8CW40fhwCN6bhQRy,Take Forever - RS@Home Remix,0.516,0.812,0.0,-5.67,1.0,0.0598,0.61,0.00053,0.0934,0.42,115.074
1SdZwv9AePSc5PnCdstBXD,NIGHT DANCER,0.911,0.585,7.0,-8.078,0.0,0.0735,0.0945,0.0,0.134,0.851,117.06
0egzya97XawrMPavLRZxom,B.C.T.T,0.758,0.67,5.0,-6.696,1.0,0.0328,0.035,0.952,0.17,0.225,130.029
3FdZngjIjSGiUO1YzAQgWn,Future Pop,0.521,0.968,5.0,-1.342,1.0,0.0953,0.024,0.0363,0.0868,0.177,179.953
7fd7AdnPPAoQtENaS49bZH,Matter Of Time - Coyu 2020 rework,0.635,0.945,5.0,-7.869,0.0,0.0426,9.25e-05,0.928,0.263,0.0294,130.003
0a9bq6AXFzNKMg3ReLpoRz,Start-Up,0.601,0.7,10.0,-9.011,1.0,0.0619,0.787,0.868,0.13,0.817,159.982
2if4wrlJ2T1Y7Lv0QgxKp2,Falcon Punch,0.72,0.449,2.0,-5.593,1.0,0.102,0.00955,0.926,0.049,0.174,128.011
1zszoj2ksG8F5rDy63RwY2,ZERO,0.437,0.896,2.0,-3.509,1.0,0.0651,0.00117,1.58e-05,0.167,0.259,104.952
5PixDfOQbLTEG2YFPcXA1e,Drive’n The Rain,0.785,0.888,0.0,-4.638,0.0,0.0333,0.0553,0.376,0.366,0.961,128.011
4s1SqoEIlEFl0YdBcpTDDZ,Tomorrow Man,0.547,0.932,8.0,-5.88,1.0,0.0396,0.216,0.875,0.218,0.491,129.941
3Db7niDirzBlmsXgdNA9M0,Vision,0.535,0.851,11.0,-8.23,1.0,0.0389,0.000199,0.873,0.353,0.153,126.005
5uQblQlDp4axmdwqbG5J2M,Cross Love (Japanese Pop Version) (เพลงประกอบละคร THE RISING SUN),0.652,0.579,9.0,-6.382,1.0,0.0231,0.262,0.0,0.245,0.434,99.044
6UU3qMXteOLTo49eoyo4dp,Blind Curve,0.808,0.508,9.0,-16.873,0.0,0.0405,0.593,3.01e-06,0.0872,0.659,118.208
20zUGh2zhpcSFm68IVA2Ti,あまく危険な香り,0.678,0.404,8.0,-10.268,1.0,0.0279,0.545,0.00167,0.0816,0.395,144.014
1YXaeVEk9RtWW2WFlCOctn,834.194,0.394,0.521,7.0,-13.31,0.0,0.0515,0.62,0.869,0.376,0.0931,130.004
4BHPGHHFCBEYsXQfETHJ7e,Reflection - Pop Version,0.489,0.208,8.0,-18.89,1.0,0.0273,0.303,0.0,0.127,0.22,95.846
150VZIsM7EKSJhMzvFrptL,ねぇ,0.663,0.954,5.0,-1.084,1.0,0.0753,0.014,0.0,0.246,0.638,127.989
2KIZTZHR7Auqunz2zHO3JS,Number Nine - Japanese Version,0.744,0.839,1.0,-3.681,0.0,0.0367,0.0103,1.07e-05,0.0727,0.599,127.947
1j5cFRie17ktmSCL59rMpX,Tiny Baby,0.582,0.908,6.0,-2.605,0.0,0.0574,0.0253,0.00414,0.255,0.552,99.988
0RHtoDRZcnPLlV0gWiGbpX,Be Our Guest - Japanese Version,0.491,0.295,1.0,-17.847,1.0,0.196,0.806,0.0,0.0803,0.472,119.657
0Gk3hhMlx1JITuarGyxy9M,無限未来,0.613,0.813,5.0,-4.209,1.0,0.0426,0.364,0.106,0.104,0.461,160.089
2jzHp3if0HdlFBYHPiDHUI,Hidarimune No Seiza,0.719,0.452,7.0,-15.101,0.0,0.0363,0.582,0.00257,0.25,0.939,120.071
0I1f9LkKkWd5kuZ04L9jjY,Everyday,0.679,0.971,2.0,-1.807,1.0,0.0512,0.257,0.0067,0.0716,0.485,114.968
3lF8rY1qa5S2A2Pz5V5vwK,Ran,0.455,0.611,8.0,-14.014,0.0,0.0682,0.716,0.875,0.157,0.27,91.483
5C7LC4mAVx7Gxhuggf5ztW,wonder2,0.63,0.975,8.0,-2.885,0.0,0.0473,0.493,0.0403,0.329,0.817,127.653
6Gq4XBflxGy9QjcG6dW1hU,Harai,0.589,0.644,11.0,-12.693,1.0,0.0331,0.0936,0.223,0.16,0.811,102.947
74U47FqdxOtLVRoVMDlcBm,1mm,0.587,0.917,10.0,-3.428,0.0,0.0584,0.000808,0.34,0.673,0.811,110.015
6QJnWOgrdtLpBhLHXXuCmq,Gas Face - Japanese Popstars Remix,0.674,0.536,10.0,-5.212,1.0,0.0437,0.00546,0.00379,0.0871,0.269,125.981
4zoatEscGueSKD0QXKNRRH,Navigate,0.471,0.599,5.0,-9.827,0.0,0.0307,0.819,0.349,0.333,0.616,99.969
2NnGqWhAzkJWB0HSzDnNbF,Gas Face - Japanese Popstars,0.676,0.534,10.0,-5.209,1.0,0.0448,0.00493,0.00437,0.0973,0.265,125.988
6ay5Rv1qtGhD20zCCxABeW,If you wanna,0.567,0.806,9.0,-2.04,1.0,0.0311,0.293,0.195,0.242,0.724,149.976
1goj0UHR5HpZ8oiRsPQXlH,Better Than Today - The Japanese Popstars Mix,0.664,0.739,5.0,-8.362,1.0,0.0542,0.00501,0.903,0.505,0.322,129.985
65VERFMFOKaNmYQuVB7H4u,THIS IS JAPANESE GIRL,0.76,0.889,7.0,-2.598,1.0,0.108,0.0172,0.000501,0.0802,0.34,154.967
3fCvMzjQJXazaHTdO7jcCG,Gas Face - Japanese Popstars Remix,0.535,0.645,7.0,-5.275,0.0,0.0343,0.0158,0.000269,0.605,0.208,129.016
2UnDPMwEWPiyM2fBkQ3ee0,POP! CUTE! SWEET! / ポップ・ソングをつくろう,0.394,0.799,6.0,-3.729,0.0,0.0511,0.124,3.91e-05,0.0882,0.676,176.117
0RwP29TYIWlQh6uvkyGT9y,A Tale,0.265,0.237,5.0,-18.863,0.0,0.0363,0.873,0.868,0.0952,0.109,159.979
0TgmiFlQZrbFKhIrckagaP,日本,0.341,0.163,1.0,-10.76,1.0,0.0321,0.811,7.47e-05,0.11,0.113,82.157
2p8I0hob63uu8TFr9Sa327,Slalom,0.575,0.437,0.0,-10.51,1.0,0.0339,0.649,0.0106,0.371,0.236,135.614
5O8Md2ftFQmH5e7R9tzBzI,Dream Land,0.727,0.888,11.0,-2.292,0.0,0.0428,0.0317,0.0323,0.126,0.951,126.028
1H2HrGXZCqvIVJuYqtguNF,Kanpoo,0.893,0.367,10.0,-15.384,1.0,0.0467,0.109,0.0315,0.0635,0.88,91.286
7mfTjxmxCOF9RLg9mkjKYW,Plastic Love,0.667,0.819,7.0,-6.883,1.0,0.042,0.000206,0.414,0.47,0.382,102.984
2VxIctTmczwyfNZsRjMMgM,Human Again - Japanese Version,0.47,0.36,0.0,-10.829,0.0,0.0911,0.84,0.0,0.325,0.476,112.926
3wZ9BDxRnHgoUwLxpFiZWH,っすか？,0.883,0.46,1.0,-6.219,1.0,0.178,0.00226,1.27e-05,0.18,0.831,133.072
4Ri6qb6FYdrw4ptJt1fK8U,Romantic Anime Lofi Pop,0.655,0.115,11.0,-20.786,1.0,0.048,0.908,0.948,0.112,0.156,80.002
6LHIs3X1bNUKCAaw37IUCv,Plastic Tonic,0.751,0.582,0.0,-10.772,1.0,0.0348,0.598,0.108,0.1,0.797,130.073
4JhZcpCzGMIn4LhyaXNJWQ,Onion Soup Crazy,0.728,0.834,9.0,-8.512,1.0,0.0499,0.101,0.0237,0.0625,0.96,87.503
3poqHAflzPeQLquUyYbj2f,宝石の雨,0.678,0.934,6.0,-0.796,1.0,0.0352,0.119,0.533,0.117,0.87,110.04
3BOzMaQnucngsw5YZWv46l,Watermelon Crush,0.409,0.549,9.0,-9.982,0.0,0.0257,0.941,0.944,0.0953,0.895,157.768
4reuiPB2ELtRKKO1xVELws,Pop Happy Anime Song J-Pop Instrumental,0.36,0.718,8.0,-10.506,1.0,0.0387,1.34e-05,0.865,0.104,0.524,168.064
2G998vEuUEnyEHaMkCreUH,花の雨,0.52,0.212,9.0,-15.922,0.0,0.0646,0.761,0.931,0.248,0.104,84.215
5pko0I60WATIAZ4DKSlEZS,Fall,0.819,0.577,1.0,-4.542,1.0,0.0431,0.0836,3.49e-05,0.148,0.945,120.014
0A26nLhFqEhZgcOhtGd6jM,Japanese Bounce for Poppin',0.78,0.717,1.0,-5.147,1.0,0.278,0.0603,0.0,0.116,0.851,132.052
0xcZYaP1EQvM8x0wWNVrro,FLASH BACK,0.512,0.998,7.0,-1.06,1.0,0.112,0.000281,0.801,0.192,0.47,125.0
56Zi6yU14BMl1NB9KWxHKL,Japanese 80s city pop 1,0.834,0.461,1.0,-16.839,0.0,0.148,0.0873,0.845,0.0953,0.448,109.972
6fszaTqJGUqwN22H4VcsYR,Pop Beer Sausage,0.688,0.878,9.0,-3.413,1.0,0.0476,0.0518,0.0,0.118,0.91,133.016
6MSnfr0LbrKeldfLFMv8YV,Jazz Delay,0.376,0.729,10.0,-9.607,1.0,0.229,0.0299,0.876,0.188,0.633,93.853
2VvunZSiw0Mj08DZwx4wc3,ビートDEトーヒ,0.751,0.792,9.0,-5.165,1.0,0.0371,0.102,0.0,0.227,0.652,132.04
4Mdrkkn0TahWeUZy6JJa2k,Popular Individual,0.462,0.0231,11.0,-27.102,1.0,0.0419,0.561,0.0441,0.112,0.151,174.324
46D0PTMgQembvL2ndQN3mk,Jpop Drop,0.881,0.936,1.0,-5.937,0.0,0.137,0.0837,0.000774,0.395,0.153,125.017
514V7vRHoLWz8k0DIsULg3,Popcorn,0.593,0.357,7.0,-13.373,0.0,0.345,0.811,0.966,0.0823,0.172,137.707
5wupGYiWd40Bsk0wFSFK6h,wasuremono,0.597,0.772,0.0,-5.859,1.0,0.0285,0.00544,6.79e-06,0.417,0.479,104.993
40ti4i6XBqU75qx38nPgga,Popular Individual,0.457,0.0231,11.0,-27.102,1.0,0.0418,0.561,0.0441,0.112,0.15,174.346
5C3B3JJ1jJQ5MHvEaZRqmD,Japanese Denim,0.6,0.0923,0.0,-17.685,1.0,0.0598,0.989,0.869,0.101,0.104,107.405
5esA4DcDKy94Q5uG5EdMys,向日葵,0.434,0.772,4.0,-3.086,1.0,0.05,0.216,0.0,0.12,0.43,189.877
1Xf3OFEYAOTraHrrQ5kepY,Hot Sand,0.713,0.653,9.0,-11.683,0.0,0.0466,0.0336,0.151,0.307,0.793,115.534
7hPjPXZhfT23EHVJ6A9pDc,swing 54321,0.519,0.988,6.0,-3.753,0.0,0.0589,0.000452,0.132,0.339,0.683,127.215
3xf93fQ2U7KNNyk58BvVuP,Japanese Denim,0.6,0.0923,0.0,-17.685,1.0,0.0598,0.989,0.869,0.101,0.104,107.405
418GyjRMzrMsjJpRj1KLhh,Girls Don't Cry,0.812,0.736,1.0,-4.7,0.0,0.0788,0.169,3.71e-06,0.0728,0.91,126.997
4kWtER4P1HrQzaHKQ1zaII,JAPANESE GIRL,0.431,0.941,9.0,-4.021,1.0,0.0967,0.000569,0.0,0.135,0.753,173.947
12TbnzmnCQBvkxRRl5O37p,プラスチックガール,0.53,0.956,7.0,-2.298,0.0,0.057,0.0502,0.0,0.068,0.789,180.004
4nRKJgVvbNQAyzpTadnjhx,Popular,0.524,0.646,8.0,-7.724,1.0,0.197,0.0172,0.000598,0.0621,0.909,76.926
0EDTww22rirbK6VBZi9vTK,いじわるなハロー,0.5,0.958,0.0,-1.695,0.0,0.035,0.00817,0.318,0.732,0.955,130.059
3zV7saty776RwiMqkVRuGK,Japanese Woman,0.72,0.786,7.0,-6.874,1.0,0.0356,0.416,0.000261,0.307,0.815,101.0
3edt06XDxZRbArGreMhZNE,ポリゴンウェイヴ,0.625,0.919,6.0,-2.345,1.0,0.0317,0.0103,0.00111,0.326,0.929,128.014
4jz9qPJTkmoXImPLzX2Un5,Poppy Girl,0.398,0.875,6.0,-4.314,0.0,0.0468,2.91e-05,1.09e-06,0.149,0.585,156.988
5JgNLfWXz2kx7Mn60ZSuH6,Tonight,0.478,0.933,6.0,-5.299,0.0,0.0955,2.86e-05,0.116,0.28,0.411,135.003
04sJYIwTgoGtBDtB80dOqc,Japanese March,0.197,0.566,10.0,-8.454,1.0,0.0382,0.745,0.939,0.34,0.415,69.98
6yF18p0tVK1tEqZiTjz2Nv,Dream Fighter,0.601,0.97,8.0,-1.585,1.0,0.121,0.00906,0.00101,0.334,0.613,135.012
71lME25J4LTr7tW499MrXu,Take No Michi,0.608,0.574,9.0,-10.982,0.0,0.0364,0.0536,0.0995,0.635,0.716,93.985
2xJJ0bkVDu4YrXoExpKftg,チョコレイト・ディスコ,0.609,0.996,3.0,0.189,1.0,0.0363,0.217,0.00075,0.0584,0.969,127.997
7c8ucvA4PD2aoB7mrVm85s,All I Want For Christmas Is You - Japanese City Pop Version,0.5,0.416,7.0,-10.217,1.0,0.0423,0.516,0.0,0.336,0.479,149.82
1IvqAB8V3gek0637Bn5xli,時の針,0.894,0.642,10.0,-7.05,0.0,0.028,0.454,0.000246,0.088,0.871,110.037
7LHxt71hUyYzJ6UTQzmbCl,Die With A Smile - Japanese city pop version,0.439,0.431,2.0,-9.547,1.0,0.0264,0.000427,6.02e-06,0.118,0.338,171.895
6NB8JWUS1Qg0RWFdqVX2P1,edge,0.707,0.989,10.0,-1.773,1.0,0.0425,0.0103,0.00102,0.327,0.442,126.991
6PRU5QaFsSxafEwKMemxB9,Miko,0.38,0.387,5.0,-11.819,0.0,0.0329,0.881,0.00311,0.193,0.138,121.858
6KOTB1MYmfxk9SYXoIJg05,卒業写真 Keiko Lee Solo(Japanese Version),0.361,0.234,8.0,-9.702,1.0,0.0284,0.774,0.000507,0.105,0.185,61.24
1AnBgreHy0WRpwdGHVIE7q,Cling Cling - Cosmic Explorer-mix,0.523,0.961,11.0,-3.689,0.0,0.0293,0.0168,0.00465,0.114,0.95,134.981
03PbOJHEBf2GenQMblNwdR,おいしいポップコーン屋さん,0.684,0.573,0.0,-9.253,1.0,0.0424,0.229,0.000114,0.187,0.909,123.895
0Ty3ogHHmgHmoH4JrW5Gtz,UFOを呼ぶダンス,0.67,0.803,8.0,-3.36,1.0,0.0496,0.0303,0.0573,0.0507,0.961,150.017
0rb0pgN2LbL5kkUk1T2wYV,Unity,0.545,0.587,4.0,-13.034,0.0,0.0699,0.76,0.913,0.0763,0.932,93.994
5GrTvnru4LN1DPvDr1WiFb,Tokyo Anna,0.407,0.246,9.0,-9.613,0.0,0.0375,0.801,1.32e-06,0.0486,0.724,144.531
6ChHFWc3rsXJTiuvRdJLFC,Retro Electric,0.453,0.717,11.0,-12.704,0.0,0.0592,0.0191,0.635,0.136,0.514,76.01
0u1xFdxLYVoBQFTgLkDBnK,チョコレイト・ディスコ - 2012-Mix,0.523,0.991,8.0,-0.86,1.0,0.0497,0.00551,0.275,0.0822,0.827,128.023
2Khta4Ju16jQaaR1hOAUiO,ラブ・ストーリーは突然に,0.744,0.57,0.0,-6.717,1.0,0.0283,0.286,0.0,0.296,0.512,113.975
6RJKsLhcBhCsgUhV6gxYld,Tokyo Boogie Woogie,0.513,0.299,3.0,-12.564,1.0,0.0496,0.978,0.0,0.26,0.796,143.472
7mmK5cOFeI20uV1of8S27u,いい日旅立ち,0.208,0.245,6.0,-10.877,0.0,0.0365,0.73,5.81e-05,0.0941,0.0982,72.49
36XAtmY3dEnzKJSyQzM1ZM,強がりは赤いリップなら,0.739,0.84,1.0,-3.439,1.0,0.0574,0.0316,1.52e-05,0.375,0.772,115.056
4xtmG3DrmNhO35QNPsH5c3,ロンリー・チャップリン,0.681,0.405,0.0,-9.964,1.0,0.0265,0.519,1.94e-06,0.429,0.266,114.104
0y98daVRD8q57emcqzskiB,Relax In The City,0.516,0.943,4.0,-3.727,1.0,0.032,0.114,0.7,0.623,0.792,120.015
6ghue3f5VYKmF9EEdikRVy,卒業写真 (English Version),0.408,0.279,8.0,-9.832,1.0,0.0297,0.743,9.8e-06,0.106,0.133,126.394
6H4MTnCrZd5dh7aU6Vwro9,1LDK,0.678,0.728,7.0,-3.516,1.0,0.0401,0.0321,1.5e-05,0.272,0.885,95.005
4jOdXFqRkVkn192kRoayBn,桃色吐息,0.552,0.384,9.0,-10.369,0.0,0.0288,0.632,6.59e-06,0.145,0.364,119.978
7zvRjuHEi3BieC9oiiKH6z,Sky Above,0.526,0.737,0.0,-5.088,1.0,0.0388,0.0213,0.0,0.361,0.327,99.549
0N6tnSJjaVJarRhFVIf7QX,ワインレッドの心,0.367,0.197,4.0,-9.733,0.0,0.0294,0.885,0.00011,0.136,0.147,99.976
2dXkhZLXFZq3mAakWzH9Kl,Minatomachi juusan banchi,0.603,0.166,2.0,-11.067,1.0,0.0375,0.958,5.14e-05,0.284,0.652,113.127
2dIqJWtWkTMrDRYYHnfIqz,不法侵入,0.627,0.864,5.0,-2.966,1.0,0.0442,0.513,0.0,0.146,0.768,91.019
0U7OJcIP3lxmxFEapcJVrq,我が良き友よ,0.601,0.156,2.0,-9.502,0.0,0.0414,0.834,0.0,0.0975,0.57,92.964
5f5VLT4ekZ29tGU1LhhGQ6,FAKE IT,0.718,0.86,6.0,-1.657,1.0,0.0408,0.00979,5.99e-05,0.178,0.755,125.014
4t8a9qax4hj4TsloBj304E,ルビーの指環,0.693,0.381,2.0,-8.838,0.0,0.0438,0.0432,0.000114,0.111,0.597,92.982
5UwZmCJFJcp5l0JcykZthW,Enter the Sphere,0.54,0.989,1.0,-3.313,1.0,0.126,7.48e-05,0.694,0.216,0.486,129.998
6nkhzmyRxpcMZXuSnslqPa,リバーサイドホテル,0.927,0.386,11.0,-8.681,0.0,0.0445,0.565,0.000519,0.12,0.867,120.013
2rXXDWVRwTjBKDpeGIB0nS,moon,0.748,0.353,2.0,-9.678,0.0,0.0378,0.487,1.49e-05,0.0727,0.381,74.992
5HHXuWZbAHquTZWsR62iJD,Speaking Japanese,0.227,0.62,0.0,-7.398,1.0,0.0357,0.000141,0.588,0.139,0.0888,76.678
7qNygeEbpGjda2SQHdAwnv,Japan,0.704,0.88,2.0,-3.076,1.0,0.0354,0.475,0.00164,0.138,0.908,121.949
0dY77OPIrcqrncj0gbCZOx,Stop Me,0.915,0.417,1.0,-16.285,1.0,0.126,0.168,0.938,0.0697,0.295,113.076
6yvNFH3KNdfHIDFIMnyqoH,"Hakuchu Kimi To ""Doron""",0.735,0.83,11.0,-4.227,0.0,0.0568,0.00633,0.0,0.106,0.806,137.968
5lCh7ieIe3wh9l6OU5xKb7,Phlanged Vortex,0.552,0.299,6.0,-13.282,1.0,0.0678,0.273,0.656,0.339,0.0626,151.607
